sample_id,defect,modality,is_clean,failure,has_defect,named_target,predicted_types,locator,confidence,other,raw,level
g3i_8_006,G3_ALIGNMENT_OFFSET,A,False,False,False,False,[],,,[],"{
  ""has_defect"": false,
  ""findings"": []
}",page
g3i_32_008,G3_ALIGNMENT_OFFSET,A,False,False,False,False,[],,,[],"{
  ""has_defect"": false,
  ""findings"": []
}",page
g3i_16_007,G3_ALIGNMENT_OFFSET,A,False,False,False,False,[],,,[],"{
  ""has_defect"": false,
  ""findings"": []
}",page
g3i_32_020,G3_ALIGNMENT_OFFSET,A,False,False,False,False,[],,,[],"{
  ""has_defect"": false,
  ""findings"": []
}",page
g3i_16_019,G3_ALIGNMENT_OFFSET,A,False,False,False,False,[],,,[],"{
  ""has_defect"": false,
  ""findings"": []
}",page
g3i_8_018,G3_ALIGNMENT_OFFSET,A,False,False,False,False,[],,,[],"{
  ""has_defect"": false,
  ""findings"": []
}",page
g3i_8_024,G3_ALIGNMENT_OFFSET,A,False,False,False,False,[],,,[],"{
  ""has_defect"": false,
  ""findings"": []
}",page
g3i_16_025,G3_ALIGNMENT_OFFSET,A,False,False,False,False,[],,,[],"{
  ""has_defect"": false,
  ""findings"": []
}",page
g3i_32_026,G3_ALIGNMENT_OFFSET,A,False,False,False,False,[],,,[],"{
  ""has_defect"": false,
  ""findings"": []
}",page
g3i_8_036,G3_ALIGNMENT_OFFSET,A,False,False,False,False,[],,,[],"{
  ""has_defect"": false,
  ""findings"": []
}",page
g3i_16_037,G3_ALIGNMENT_OFFSET,A,False,False,False,False,[],,,[],"{
  ""has_defect"": false,
  ""findings"": []
}",page
g3i_32_038,G3_ALIGNMENT_OFFSET,A,False,False,False,False,[],,,[],"{
  ""has_defect"": false,
  ""findings"": []
}",page
g3i_32_044,G3_ALIGNMENT_OFFSET,A,False,False,False,False,[],,,[],"{
  ""has_defect"": false,
  ""findings"": []
}",page
g3i_8_000,G3_ALIGNMENT_OFFSET,A,False,False,True,False,"[""G1_TEXT_OVERFLOW""]",,,[],"{""has_defect"": true, ""findings"": [{""type"": ""G1_TEXT_OVERFLOW"", ""severity"": ""minor"", ""locator"": {""level"": ""page"", ""page_id"": ""g3i_8_000"", ""element_id"": null, ""related_page_ids"": []}, ""evidence"": ""The text 'Payback under twelve months' in the third box is cut off at the beginning, with the 'P' partially missing, indicating text overflow beyond the visible area of its container."", ""fix_suggestion"": """,page
g3i_32_002,G3_ALIGNMENT_OFFSET,A,False,False,True,False,"[""G1_TEXT_OVERFLOW""]",,,[],"{""has_defect"": true, ""findings"": [{""type"": ""G1_TEXT_OVERFLOW"", ""severity"": ""severe"", ""locator"": {""level"": ""page"", ""page_id"": ""g3i_32_002"", ""element_id"": null, ""related_page_ids"": []}, ""evidence"": ""The text 'Payback under twelve months' in the bottom-left box is cut off, with the 'P' and 'a' of 'Payback' missing from the visible area, indicating the text has overflowed the container."", ""fix_suggest",page
g3i_8_012,G3_ALIGNMENT_OFFSET,A,False,False,True,False,"[""G1_TEXT_OVERFLOW""]",,,[],"{
  ""has_defect"": true,
  ""findings"": [
    {
      ""type"": ""G1_TEXT_OVERFLOW"",
      ""severity"": ""minor"",
      ""locator"": {
        ""level"": ""page"",
        ""page_id"": ""g3i_8_012"",
        ""element_id"": null,
        ""related_page_ids"": []
      },
      ""evidence"": ""The text 'The pilot covered three regions' is visibly cut off at the right edge of its container box, indicating overflow."",
     ",page
g3i_32_014,G3_ALIGNMENT_OFFSET,A,False,False,True,False,"[""G1_TEXT_OVERFLOW""]",,,[],"{
  ""has_defect"": true,
  ""findings"": [
    {
      ""type"": ""G1_TEXT_OVERFLOW"",
      ""severity"": ""minor"",
      ""locator"": {
        ""level"": ""page"",
        ""page_id"": ""g3i_32_014"",
        ""element_id"": null,
        ""related_page_ids"": []
      },
      ""evidence"": ""The text 'RetainML lift over the baseline' in the top box overflows to the right, extending beyond the visible boundary of the bo",page
g3i_16_013,G3_ALIGNMENT_OFFSET,A,False,False,True,False,"[""G1_TEXT_OVERFLOW""]",,,[],"{
  ""has_defect"": true,
  ""findings"": [
    {
      ""type"": ""G1_TEXT_OVERFLOW"",
      ""severity"": ""minor"",
      ""locator"": {
        ""level"": ""page"",
        ""page_id"": ""g3i_16_013"",
        ""element_id"": null,
        ""related_page_ids"": []
      },
      ""evidence"": ""The first body text box 'The pilot covered three regions' has text that extends beyond the right edge of its container."",
      """,page
g3i_16_001,G3_ALIGNMENT_OFFSET,A,False,False,True,False,"[""G1_TEXT_OVERFLOW""]",,,[],"{
  ""has_defect"": true,
  ""findings"": [
    {
      ""type"": ""G1_TEXT_OVERFLOW"",
      ""severity"": ""severe"",
      ""locator"": {
        ""level"": ""page"",
        ""page_id"": ""g3i_16_001"",
        ""element_id"": null,
        ""related_page_ids"": []
      },
      ""evidence"": ""The first bullet point 'RetainML reduces toil by a third' is visibly cut off at the right edge of its container, indicating text",page
g3i_8_060,G3_ALIGNMENT_OFFSET,A,False,False,False,False,[],,,[],"{""has_defect"": false, ""findings"": []}",page
g3i_32_032,G3_ALIGNMENT_OFFSET,A,False,False,True,False,"[""G1_TEXT_OVERFLOW""]",,,[],"{
  ""has_defect"": true,
  ""findings"": [
    {
      ""type"": ""G1_TEXT_OVERFLOW"",
      ""severity"": ""minor"",
      ""locator"": {
        ""level"": ""page"",
        ""page_id"": ""g3i_32_032"",
        ""element_id"": null,
        ""related_page_ids"": []
      },
      ""evidence"": ""The text in the 'Phase 3 refactors the core' box is cut off on the right side, indicating it overflows the container's width."",
 ",page
g3i_8_030,G3_ALIGNMENT_OFFSET,A,False,False,True,False,"[""G1_TEXT_OVERFLOW""]",,,[],"{
  ""has_defect"": true,
  ""findings"": [
    {
      ""type"": ""G1_TEXT_OVERFLOW"",
      ""severity"": ""minor"",
      ""locator"": {
        ""level"": ""page"",
        ""page_id"": ""g3i_8_030"",
        ""element_id"": null,
        ""related_page_ids"": []
      },
      ""evidence"": ""The text in the first body box ('Phase 1 stabilizes TriageAI') is cut off on the left side, indicating it overflows the container'",page
g3i_16_031,G3_ALIGNMENT_OFFSET,A,False,False,True,False,"[""G1_TEXT_OVERFLOW""]",,,[],"{
  ""has_defect"": true,
  ""findings"": [
    {
      ""type"": ""G1_TEXT_OVERFLOW"",
      ""severity"": ""minor"",
      ""locator"": {
        ""level"": ""page"",
        ""page_id"": ""g3i_16_031"",
        ""element_id"": null,
        ""related_page_ids"": []
      },
      ""evidence"": ""The text in the first content box ('Phase 1 stabilizes TriageAI') is cut off on the left side, indicating it overflows the contai",page
g3i_16_061,G3_ALIGNMENT_OFFSET,A,False,False,False,False,[],,,[],"{""has_defect"": false, ""findings"": []}",page
g3i_16_043,G3_ALIGNMENT_OFFSET,A,False,False,True,True,"[""G3_ALIGNMENT_OFFSET""]",,,[],"{
  ""has_defect"": true,
  ""findings"": [
    {
      ""type"": ""G3_ALIGNMENT_OFFSET"",
      ""severity"": ""minor"",
      ""locator"": {
        ""level"": ""page"",
        ""page_id"": ""g3i_16_043"",
        ""element_id"": null,
        ""related_page_ids"": []
      },
      ""evidence"": ""The first body item 'Shadow traffic before switching TriageAI' is misaligned to the left relative to the other body items, cre",page
g3i_8_042,G3_ALIGNMENT_OFFSET,A,False,False,True,False,"[""G1_TEXT_OVERFLOW""]",,,[],"{
  ""has_defect"": true,
  ""findings"": [
    {
      ""type"": ""G1_TEXT_OVERFLOW"",
      ""severity"": ""minor"",
      ""locator"": {
        ""level"": ""page"",
        ""page_id"": ""g3i_8_042"",
        ""element_id"": null,
        ""related_page_ids"": []
      },
      ""evidence"": ""The text 'Automated rollback within five minutes' in the second bullet point box is cut off at the end, indicating it overflows th",page
g3i_8_072,G3_ALIGNMENT_OFFSET,A,False,False,False,False,[],,,[],"{
  ""has_defect"": false,
  ""findings"": []
}",page
g3i_16_073,G3_ALIGNMENT_OFFSET,A,False,False,False,False,[],,,[],"{
  ""has_defect"": false,
  ""findings"": []
}",page
g3i_8_048,G3_ALIGNMENT_OFFSET,A,False,False,True,False,"[""S1_TITLE_BODY_MISMATCH""]",,,[],"{
  ""has_defect"": true,
  ""findings"": [
    {
      ""type"": ""S1_TITLE_BODY_MISMATCH"",
      ""severity"": ""moderate"",
      ""locator"": {
        ""level"": ""page"",
        ""page_id"": ""g3i_8_048"",
        ""element_id"": null,
        ""related_page_ids"": []
      },
      ""evidence"": ""The slide title is 'TriageAI impact on wait times', but the body content lists action items (budget approval, engineer as",page
g3i_8_078,G3_ALIGNMENT_OFFSET,A,False,False,False,False,[],,,[],"{
  ""has_defect"": false,
  ""findings"": []
}",page
g3i_16_079,G3_ALIGNMENT_OFFSET,A,False,False,False,False,[],,,[],"{
  ""has_defect"": false,
  ""findings"": []
}",page
g3i_32_050,G3_ALIGNMENT_OFFSET,A,False,False,True,False,"[""G1_TEXT_OVERFLOW""]",,,[],"{
  ""has_defect"": true,
  ""findings"": [
    {
      ""type"": ""G1_TEXT_OVERFLOW"",
      ""severity"": ""minor"",
      ""locator"": {
        ""level"": ""page"",
        ""page_id"": ""g3i_32_050"",
        ""element_id"": null,
        ""related_page_ids"": []
      },
      ""evidence"": ""The text 'Assign two platform engineers' inside its box appears to be cut off on the right side, indicating it overflows the cont",page
g3i_32_056,G3_ALIGNMENT_OFFSET,A,False,False,True,True,"[""G3_ALIGNMENT_OFFSET""]",,,[],"{
  ""has_defect"": true,
  ""findings"": [
    {
      ""type"": ""G3_ALIGNMENT_OFFSET"",
      ""severity"": ""minor"",
      ""locator"": {
        ""level"": ""page"",
        ""page_id"": ""g3i_32_056"",
        ""element_id"": null,
        ""related_page_ids"": []
      },
      ""evidence"": ""The text boxes are not aligned to the left margin; they are indented, creating an inconsistent visual layout."",
      ""fix_sug",page
g3i_16_049,G3_ALIGNMENT_OFFSET,A,False,False,True,False,"[""S1_TITLE_BODY_MISMATCH""]",,,[],"{
  ""has_defect"": true,
  ""findings"": [
    {
      ""type"": ""S1_TITLE_BODY_MISMATCH"",
      ""severity"": ""moderate"",
      ""locator"": {
        ""level"": ""page"",
        ""page_id"": ""g3i_16_049"",
        ""element_id"": null,
        ""related_page_ids"": []
      },
      ""evidence"": ""The slide title is 'TriageAI impact on wait times', but the body content lists action items (budget approval, engineer a",page
g3i_8_084,G3_ALIGNMENT_OFFSET,A,False,False,False,False,[],,,[],"{
  ""has_defect"": false,
  ""findings"": []
}",page
g3i_16_055,G3_ALIGNMENT_OFFSET,A,False,False,True,False,"[""G1_TEXT_OVERFLOW""]",,,[],"{
  ""has_defect"": true,
  ""findings"": [
    {
      ""type"": ""G1_TEXT_OVERFLOW"",
      ""severity"": ""minor"",
      ""locator"": {
        ""level"": ""page"",
        ""page_id"": ""g3i_16_055"",
        ""element_id"": null,
        ""related_page_ids"": []
      },
      ""evidence"": ""The first bullet point 'TriageAI reduces toil by a third' is visibly cut off at the right edge of its container box, indicating t",page
g3i_16_085,G3_ALIGNMENT_OFFSET,A,False,False,False,False,[],,,[],"{
  ""has_defect"": false,
  ""findings"": []
}",page
g3i_8_054,G3_ALIGNMENT_OFFSET,A,False,False,True,False,"[""G1_TEXT_OVERFLOW""]",,,[],"{
  ""has_defect"": true,
  ""findings"": [
    {
      ""type"": ""G1_TEXT_OVERFLOW"",
      ""severity"": ""severe"",
      ""locator"": {
        ""level"": ""page"",
        ""page_id"": ""g3i_8_054"",
        ""element_id"": null,
        ""related_page_ids"": []
      },
      ""evidence"": ""The text 'Payback under twelve months' in the third bullet point box is visibly cut off at the beginning, with the 'P' missing or",page
g3i_32_086,G3_ALIGNMENT_OFFSET,A,False,False,False,False,[],,,[],"{
  ""has_defect"": false,
  ""findings"": []
}",page
g3i_16_097,G3_ALIGNMENT_OFFSET,A,False,False,False,False,[],,,[],"{""has_defect"": false, ""findings"": []}",page
g3i_32_062,G3_ALIGNMENT_OFFSET,A,False,False,True,False,"[""G1_TEXT_OVERFLOW""]",,,[],"{
  ""has_defect"": true,
  ""findings"": [
    {
      ""type"": ""G1_TEXT_OVERFLOW"",
      ""severity"": ""moderate"",
      ""locator"": {
        ""level"": ""page"",
        ""page_id"": ""g3i_32_062"",
        ""element_id"": null,
        ""related_page_ids"": []
      },
      ""evidence"": ""The text 'A refresh is due within two quarters' visibly overflows the right edge of its container box, extending beyond the de",page
