sample_id,defect,modality,is_clean,failure,has_defect,named_target,predicted_types,locator,confidence,other,raw,level
imgslide_6_S6_IMAGE_TEXT_CONTRADICTION_1_0008__freeform,S6_IMAGE_TEXT_CONTRADICTION,A,False,False,True,True,"[""S6_IMAGE_TEXT_CONTRADICTION""]",,,[],"{
  ""has_defect"": true,
  ""findings"": [
    {
      ""type"": ""S6_IMAGE_TEXT_CONTRADICTION"",
      ""severity"": ""severe"",
      ""locator"": {
        ""level"": ""page"",
        ""page_id"": ""imgslide_6"",
        ""element_id"": null,
        ""related_page_ids"": []
      },
      ""evidence"": ""The text states 'Operating costs rose quarter over quarter', but the image caption says 'Operating costs fell quarter",page
imgslide_5_S6_IMAGE_TEXT_CONTRADICTION_1_0007__freeform,S6_IMAGE_TEXT_CONTRADICTION,A,False,False,True,True,"[""S6_IMAGE_TEXT_CONTRADICTION""]",,,[],"{
  ""has_defect"": true,
  ""findings"": [
    {
      ""type"": ""S6_IMAGE_TEXT_CONTRADICTION"",
      ""severity"": ""severe"",
      ""locator"": {
        ""level"": ""page"",
        ""page_id"": ""imgslide_5"",
        ""element_id"": null,
        ""related_page_ids"": []
      },
      ""evidence"": ""The image caption states 'Signups accelerated after the launch', but the text box on the right explicitly states 'Sig",page
imgslide_4_S6_IMAGE_TEXT_CONTRADICTION_1_0006__freeform,S6_IMAGE_TEXT_CONTRADICTION,A,False,False,True,True,"[""S6_IMAGE_TEXT_CONTRADICTION""]",,,[],"{
  ""has_defect"": true,
  ""findings"": [
    {
      ""type"": ""S6_IMAGE_TEXT_CONTRADICTION"",
      ""severity"": ""severe"",
      ""locator"": {
        ""level"": ""page"",
        ""page_id"": ""imgslide_4"",
        ""element_id"": null,
        ""related_page_ids"": []
      },
      ""evidence"": ""The figure caption states 'The defect rate declined every sprint', but the text box on the right states 'The defect r",page
imgslide_10_S6_IMAGE_TEXT_CONTRADICTION_1_0000__freeform,S6_IMAGE_TEXT_CONTRADICTION,A,False,False,True,True,"[""S6_IMAGE_TEXT_CONTRADICTION""]",,,[],"```json
{
  ""has_defect"": true,
  ""findings"": [
    {
      ""type"": ""S6_IMAGE_TEXT_CONTRADICTION"",
      ""severity"": ""severe"",
      ""locator"": {
        ""level"": ""page"",
        ""page_id"": ""imgslide_10"",
        ""element_id"": null,
        ""related_page_ids"": []
      },
      ""evidence"": ""The slide title and body text state the conversion rate was 'halved', while the figure caption explicitly st",page
imgslide_11_S6_IMAGE_TEXT_CONTRADICTION_1_0001__freeform,S6_IMAGE_TEXT_CONTRADICTION,A,False,False,True,True,"[""S6_IMAGE_TEXT_CONTRADICTION""]",,,[],"{
  ""has_defect"": true,
  ""findings"": [
    {
      ""type"": ""S6_IMAGE_TEXT_CONTRADICTION"",
      ""severity"": ""severe"",
      ""locator"": {
        ""level"": ""page"",
        ""page_id"": ""imgslide_11"",
        ""element_id"": null,
        ""related_page_ids"": []
      },
      ""evidence"": ""The slide title and body text state 'Energy use per unit rose steadily', but the figure caption explicitly states 'E",page
imgslide_8_S6_IMAGE_TEXT_CONTRADICTION_1_0010__freeform,S6_IMAGE_TEXT_CONTRADICTION,A,False,False,True,True,"[""S6_IMAGE_TEXT_CONTRADICTION""]",,,[],"{
  ""has_defect"": true,
  ""findings"": [
    {
      ""type"": ""S6_IMAGE_TEXT_CONTRADICTION"",
      ""severity"": ""severe"",
      ""locator"": {
        ""level"": ""page"",
        ""page_id"": ""imgslide_8"",
        ""element_id"": null,
        ""related_page_ids"": []
      },
      ""evidence"": ""The image caption states 'Uptime improved to four nines', but the text on the right states 'Uptime degraded to two ni",page
imgslide_2_S6_IMAGE_TEXT_CONTRADICTION_1_0004__freeform,S6_IMAGE_TEXT_CONTRADICTION,A,False,False,True,True,"[""S6_IMAGE_TEXT_CONTRADICTION""]",,,[],"{
  ""has_defect"": true,
  ""findings"": [
    {
      ""type"": ""S6_IMAGE_TEXT_CONTRADICTION"",
      ""severity"": ""severe"",
      ""locator"": {
        ""level"": ""page"",
        ""page_id"": ""imgslide_2"",
        ""element_id"": null,
        ""related_page_ids"": []
      },
      ""evidence"": ""The image caption states 'Page load time got faster every release' (indicated by a downward arrow), while the text on",page
imgslide_3_S6_IMAGE_TEXT_CONTRADICTION_1_0005__freeform,S6_IMAGE_TEXT_CONTRADICTION,A,False,False,True,True,"[""S6_IMAGE_TEXT_CONTRADICTION""]",,,[],"{
  ""has_defect"": true,
  ""findings"": [
    {
      ""type"": ""S6_IMAGE_TEXT_CONTRADICTION"",
      ""severity"": ""severe"",
      ""locator"": {
        ""level"": ""page"",
        ""page_id"": ""imgslide_3"",
        ""element_id"": null,
        ""related_page_ids"": []
      },
      ""evidence"": ""The image caption states 'Market share expanded across all regions' (implying growth), but the text box above it stat",page
imgslide_1_S6_IMAGE_TEXT_CONTRADICTION_1_0003__freeform,S6_IMAGE_TEXT_CONTRADICTION,A,False,False,True,True,"[""S6_IMAGE_TEXT_CONTRADICTION""]",,,[],"{
  ""has_defect"": true,
  ""findings"": [
    {
      ""type"": ""S6_IMAGE_TEXT_CONTRADICTION"",
      ""severity"": ""severe"",
      ""locator"": {
        ""level"": ""page"",
        ""page_id"": ""imgslide_1"",
        ""element_id"": null,
        ""related_page_ids"": []
      },
      ""evidence"": ""The image caption states 'Customer churn dropped to a record low' (with a downward arrow), while the text on the righ",page
imgslide_0_S6_IMAGE_TEXT_CONTRADICTION_1_0002__freeform,S6_IMAGE_TEXT_CONTRADICTION,A,False,False,True,True,"[""S6_IMAGE_TEXT_CONTRADICTION""]",,,[],"{
  ""has_defect"": true,
  ""findings"": [
    {
      ""type"": ""S6_IMAGE_TEXT_CONTRADICTION"",
      ""severity"": ""severe"",
      ""locator"": {
        ""level"": ""page"",
        ""page_id"": ""imgslide_0"",
        ""element_id"": null,
        ""related_page_ids"": []
      },
      ""evidence"": ""The slide text states 'Quarterly revenue fell sharply in Q4', but the figure caption says 'Quarterly revenue rose sha",page
