sample_id,defect,modality,is_clean,failure,has_defect,named_target,predicted_types,locator,confidence,other,raw,level
part2_logistics_visibility_3_G1_TEXT_OVERFLOW_4_0042__freeform,G1_TEXT_OVERFLOW,A,False,False,True,True,"[""G1_TEXT_OVERFLOW""]","{""method"":""snap_twin_pairwise"",""orig_worse_orders"":2,""valid_orders"":2}",,[],,page
part2_logistics_visibility_3_G1_TEXT_OVERFLOW_32_0042__freeform,G1_TEXT_OVERFLOW,A,False,False,True,True,"[""G1_TEXT_OVERFLOW""]","{""method"":""snap_twin_pairwise"",""orig_worse_orders"":2,""valid_orders"":2}",,[],,page
part2_logistics_visibility_3_G1_TEXT_OVERFLOW_4_0042__template,G1_TEXT_OVERFLOW,A,False,False,True,True,"[""G1_TEXT_OVERFLOW""]","{""method"":""snap_twin_pairwise"",""orig_worse_orders"":2,""valid_orders"":2}",,[],,page
part2_logistics_visibility_3_G1_TEXT_OVERFLOW_32_0042__template,G1_TEXT_OVERFLOW,A,False,False,False,False,[],"{""method"":""snap_twin_pairwise"",""orig_worse_orders"":1,""valid_orders"":2}",,[],,page
part2_logistics_visibility_4_G1_TEXT_OVERFLOW_32_0043__template,G1_TEXT_OVERFLOW,A,False,False,True,True,"[""G1_TEXT_OVERFLOW""]","{""method"":""snap_twin_pairwise"",""orig_worse_orders"":2,""valid_orders"":2}",,[],,page
part2_logistics_visibility_4_G1_TEXT_OVERFLOW_32_0043__freeform,G1_TEXT_OVERFLOW,A,False,False,True,True,"[""G1_TEXT_OVERFLOW""]","{""method"":""snap_twin_pairwise"",""orig_worse_orders"":2,""valid_orders"":2}",,[],,page
part2_logistics_visibility_4_G1_TEXT_OVERFLOW_4_0043__freeform,G1_TEXT_OVERFLOW,A,False,False,True,True,"[""G1_TEXT_OVERFLOW""]","{""method"":""snap_twin_pairwise"",""orig_worse_orders"":2,""valid_orders"":2}",,[],,page
part2_logistics_visibility_4_G1_TEXT_OVERFLOW_4_0043__template,G1_TEXT_OVERFLOW,A,False,False,True,True,"[""G1_TEXT_OVERFLOW""]","{""method"":""snap_twin_pairwise"",""orig_worse_orders"":2,""valid_orders"":2}",,[],,page
part2_logistics_visibility_5_G1_TEXT_OVERFLOW_32_0044__freeform,G1_TEXT_OVERFLOW,A,False,False,True,True,"[""G1_TEXT_OVERFLOW""]","{""method"":""snap_twin_pairwise"",""orig_worse_orders"":2,""valid_orders"":2}",,[],,page
part2_logistics_visibility_5_G1_TEXT_OVERFLOW_32_0044__template,G1_TEXT_OVERFLOW,A,False,False,True,True,"[""G1_TEXT_OVERFLOW""]","{""method"":""snap_twin_pairwise"",""orig_worse_orders"":2,""valid_orders"":2}",,[],,page
part2_logistics_visibility_5_G1_TEXT_OVERFLOW_4_0044__freeform,G1_TEXT_OVERFLOW,A,False,False,True,True,"[""G1_TEXT_OVERFLOW""]","{""method"":""snap_twin_pairwise"",""orig_worse_orders"":2,""valid_orders"":2}",,[],,page
part2_logistics_visibility_5_G1_TEXT_OVERFLOW_4_0044__template,G1_TEXT_OVERFLOW,A,False,False,True,True,"[""G1_TEXT_OVERFLOW""]","{""method"":""snap_twin_pairwise"",""orig_worse_orders"":2,""valid_orders"":2}",,[],,page
part2_marketing_attribution_1_G1_TEXT_OVERFLOW_32_0045__freeform,G1_TEXT_OVERFLOW,A,False,False,True,True,"[""G1_TEXT_OVERFLOW""]","{""method"":""snap_twin_pairwise"",""orig_worse_orders"":2,""valid_orders"":2}",,[],,page
part2_marketing_attribution_1_G1_TEXT_OVERFLOW_32_0045__template,G1_TEXT_OVERFLOW,A,False,False,True,True,"[""G1_TEXT_OVERFLOW""]","{""method"":""snap_twin_pairwise"",""orig_worse_orders"":2,""valid_orders"":2}",,[],,page
part2_marketing_attribution_1_G1_TEXT_OVERFLOW_4_0045__freeform,G1_TEXT_OVERFLOW,A,False,False,True,True,"[""G1_TEXT_OVERFLOW""]","{""method"":""snap_twin_pairwise"",""orig_worse_orders"":2,""valid_orders"":2}",,[],,page
part2_marketing_attribution_1_G1_TEXT_OVERFLOW_4_0045__template,G1_TEXT_OVERFLOW,A,False,False,False,False,[],"{""method"":""snap_twin_pairwise"",""orig_worse_orders"":1,""valid_orders"":2}",,[],,page
part2_marketing_attribution_2_G1_TEXT_OVERFLOW_32_0046__freeform,G1_TEXT_OVERFLOW,A,False,False,True,True,"[""G1_TEXT_OVERFLOW""]","{""method"":""snap_twin_pairwise"",""orig_worse_orders"":2,""valid_orders"":2}",,[],,page
part2_marketing_attribution_2_G1_TEXT_OVERFLOW_32_0046__template,G1_TEXT_OVERFLOW,A,False,False,True,True,"[""G1_TEXT_OVERFLOW""]","{""method"":""snap_twin_pairwise"",""orig_worse_orders"":2,""valid_orders"":2}",,[],,page
part2_marketing_attribution_2_G1_TEXT_OVERFLOW_4_0046__freeform,G1_TEXT_OVERFLOW,A,False,False,True,True,"[""G1_TEXT_OVERFLOW""]","{""method"":""snap_twin_pairwise"",""orig_worse_orders"":2,""valid_orders"":2}",,[],,page
part2_marketing_attribution_2_G1_TEXT_OVERFLOW_4_0046__template,G1_TEXT_OVERFLOW,A,False,False,False,False,[],"{""method"":""snap_twin_pairwise"",""orig_worse_orders"":1,""valid_orders"":2}",,[],,page
part2_marketing_attribution_3_G1_TEXT_OVERFLOW_32_0047__freeform,G1_TEXT_OVERFLOW,A,False,False,True,True,"[""G1_TEXT_OVERFLOW""]","{""method"":""snap_twin_pairwise"",""orig_worse_orders"":2,""valid_orders"":2}",,[],,page
part2_marketing_attribution_3_G1_TEXT_OVERFLOW_32_0047__template,G1_TEXT_OVERFLOW,A,False,False,True,True,"[""G1_TEXT_OVERFLOW""]","{""method"":""snap_twin_pairwise"",""orig_worse_orders"":2,""valid_orders"":2}",,[],,page
part2_marketing_attribution_3_G1_TEXT_OVERFLOW_4_0047__freeform,G1_TEXT_OVERFLOW,A,False,False,True,True,"[""G1_TEXT_OVERFLOW""]","{""method"":""snap_twin_pairwise"",""orig_worse_orders"":2,""valid_orders"":2}",,[],,page
part2_marketing_attribution_3_G1_TEXT_OVERFLOW_4_0047__template,G1_TEXT_OVERFLOW,A,False,False,True,True,"[""G1_TEXT_OVERFLOW""]","{""method"":""snap_twin_pairwise"",""orig_worse_orders"":2,""valid_orders"":2}",,[],,page
