sample_id,defect,modality,is_clean,failure,has_defect,named_target,predicted_types,locator,confidence,other,raw,level
part2_churn_prediction_2_G6_MARGIN_VIOLATION_0_0001__freeform,G6_MARGIN_VIOLATION,A,False,False,True,True,"[""G6_MARGIN_VIOLATION""]","{""element"":""the whole block of content"",""region"":""left""}",1.0,[],"```json
{""present"": true, ""evidence_element"": ""the whole block of content"", ""evidence_region"": ""left"", ""confidence"": 1.0}
```",page
part2_churn_prediction_3_G6_MARGIN_VIOLATION_0_0002__freeform,G6_MARGIN_VIOLATION,A,False,False,True,True,"[""G6_MARGIN_VIOLATION""]","{""element"":""the entire content block"",""region"":""left""}",1.0,[],"```json
{""present"": true, ""evidence_element"": ""the entire content block"", ""evidence_region"": ""left"", ""confidence"": 1.0}
```",page
part2_clinical_triage_1_G6_MARGIN_VIOLATION_0_0005__freeform,G6_MARGIN_VIOLATION,A,False,False,True,True,"[""G6_MARGIN_VIOLATION""]","{""element"":""the entire content block"",""region"":""left""}",1.0,[],"```json
{""present"": true, ""evidence_element"": ""the entire content block"", ""evidence_region"": ""left"", ""confidence"": 1.0}
```",page
part2_churn_prediction_1_G6_MARGIN_VIOLATION_0_0000__freeform,G6_MARGIN_VIOLATION,A,False,False,True,True,"[""G6_MARGIN_VIOLATION""]","{""element"":""the whole block of content"",""region"":""left""}",1.0,[],"```json
{""present"": true, ""evidence_element"": ""the whole block of content"", ""evidence_region"": ""left"", ""confidence"": 1.0}
```",page
part2_churn_prediction_5_G6_MARGIN_VIOLATION_0_0004__freeform,G6_MARGIN_VIOLATION,A,False,False,True,True,"[""G6_MARGIN_VIOLATION""]","{""element"":""the whole block of content"",""region"":""left""}",1.0,[],"```json
{""present"": true, ""evidence_element"": ""the whole block of content"", ""evidence_region"": ""left"", ""confidence"": 1.0}
```",page
part2_churn_prediction_4_G6_MARGIN_VIOLATION_0_0003__freeform,G6_MARGIN_VIOLATION,A,False,False,True,True,"[""G6_MARGIN_VIOLATION""]","{""element"":""the whole block of content"",""region"":""left""}",1.0,[],"```json
{""present"": true, ""evidence_element"": ""the whole block of content"", ""evidence_region"": ""left"", ""confidence"": 1.0}
```",page
part2_clinical_triage_2_G6_MARGIN_VIOLATION_0_0006__freeform,G6_MARGIN_VIOLATION,A,False,False,True,True,"[""G6_MARGIN_VIOLATION""]","{""element"":""the entire content block"",""region"":""left""}",1.0,[],"```json
{""present"": true, ""evidence_element"": ""the entire content block"", ""evidence_region"": ""left"", ""confidence"": 1.0}
```",page
part2_clinical_triage_4_G6_MARGIN_VIOLATION_0_0008__freeform,G6_MARGIN_VIOLATION,A,False,False,True,True,"[""G6_MARGIN_VIOLATION""]","{""element"":""the entire content block"",""region"":""left""}",1.0,[],"```json
{""present"": true, ""evidence_element"": ""the entire content block"", ""evidence_region"": ""left"", ""confidence"": 1.0}
```",page
part2_clinical_triage_3_G6_MARGIN_VIOLATION_0_0007__freeform,G6_MARGIN_VIOLATION,A,False,False,True,True,"[""G6_MARGIN_VIOLATION""]","{""element"":""the whole block of content"",""region"":""left""}",1.0,[],"```json
{""present"": true, ""evidence_element"": ""the whole block of content"", ""evidence_region"": ""left"", ""confidence"": 1.0}
```",page
part2_contract_review_1_G6_MARGIN_VIOLATION_16_0000__freeform,G6_MARGIN_VIOLATION,A,False,False,True,True,"[""G6_MARGIN_VIOLATION""]","{""element"":""the entire content block"",""region"":""left""}",1.0,[],"```json
{""present"": true, ""evidence_element"": ""the entire content block"", ""evidence_region"": ""left"", ""confidence"": 1.0}
```",page
part2_contract_review_2_G6_MARGIN_VIOLATION_16_0001__freeform,G6_MARGIN_VIOLATION,A,False,False,True,True,"[""G6_MARGIN_VIOLATION""]","{""element"":""the entire content block"",""region"":""left""}",1.0,[],"```json
{""present"": true, ""evidence_element"": ""the entire content block"", ""evidence_region"": ""left"", ""confidence"": 1.0}
```",page
part2_clinical_triage_5_G6_MARGIN_VIOLATION_0_0009__freeform,G6_MARGIN_VIOLATION,A,False,False,True,True,"[""G6_MARGIN_VIOLATION""]","{""element"":""the whole block of content"",""region"":""left""}",1.0,[],"```json
{""present"": true, ""evidence_element"": ""the whole block of content"", ""evidence_region"": ""left"", ""confidence"": 1.0}
```",page
part2_contract_review_5_G6_MARGIN_VIOLATION_16_0004__freeform,G6_MARGIN_VIOLATION,A,False,False,False,False,[],,0.95,[],"```json
{""present"": false, ""evidence_element"": """", ""evidence_region"": ""empty"", ""confidence"": 0.95}
```",page
part2_contract_review_3_G6_MARGIN_VIOLATION_16_0002__freeform,G6_MARGIN_VIOLATION,A,False,False,True,True,"[""G6_MARGIN_VIOLATION""]","{""element"":""the entire content block"",""region"":""left""}",1.0,[],"```json
{""present"": true, ""evidence_element"": ""the entire content block"", ""evidence_region"": ""left"", ""confidence"": 1.0}
```",page
part2_contract_review_4_G6_MARGIN_VIOLATION_16_0003__freeform,G6_MARGIN_VIOLATION,A,False,False,True,True,"[""G6_MARGIN_VIOLATION""]","{""element"":""the entire content block"",""region"":""left""}",1.0,[],"```json
{""present"": true, ""evidence_element"": ""the entire content block"", ""evidence_region"": ""left"", ""confidence"": 1.0}
```",page
